"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000dgMvSKAU","500Qk00000OyPFSIA3","TextPost","0054u000008ARZjAAO","2025-05-09T09:57:03.000Z","Description: We attempted to upgrade the server from version 5.9.3 to 5.9.4. As part of the upgrade process, we initiated a system backup. However, we are facing an issue where the backup reaches 99% completion and then restarts from the beginning.

This cycle continues without completing successfully. We require assistance in resolving this issue and ensuring the backup completes as expected","","","","0054u000008ARZjAAO","2025-05-09T09:57:03.000Z"
"0D5Qk00000dgLMjKAM","500Qk00000OyPFSIA3","TextPost","005Qk000001nVi2IAE","2025-05-09T10:22:17.000Z","What We've Learned Updated: 09.05
- the backup process is not finishing
- asked for screenshot
- told them we recommend VM snapshots before upgrading the server","","","","005Qk000001nVi2IAE","2025-05-09T10:22:17.000Z"
"0D5Qk00000dgCHvKAM","500Qk00000OyPFSIA3","TextPost","005Qk000001nVi2IAE","2025-05-09T10:22:26.000Z","Next Steps Updated: 09.05
- waiting on the customer","","","","005Qk000001nVi2IAE","2025-05-09T10:22:26.000Z"
"0D5Qk00000dgb3BKAQ","500Qk00000OyPFSIA3","TextPost","005Qk0000046vhFIAQ","2025-05-09T11:36:26.000Z","What We've Learned Updated: 09.05
- the backup process is not finishing
- asked for screenshot
- told them we recommend VM snapshots before upgrading the server

10.05:
We told the customer that System Backup V1 will be discontinued starting with the Endpoint Protector release 5.9.5.0.
We informed him about the alternatives and about the progress bar (for System Backup V1) that has no impact on any aspect.","","","","005Qk0000046vhFIAQ","2025-05-09T11:36:26.000Z"
"0D5Qk00000dgbUjKAI","500Qk00000OyPFSIA3","TextPost","005Qk0000046vhFIAQ","2025-05-09T11:37:02.000Z","What We've Learned Updated: 09.05
- the backup process is not finishing
- asked for screenshot
- told them we recommend VM snapshots before upgrading the server
---
We told the customer that System Backup V1 will be discontinued starting with the Endpoint Protector release 5.9.5.0.
We informed him about the alternatives and about the progress bar (for System Backup V1) that has no impact on any aspect.","","","","005Qk0000046vhFIAQ","2025-05-09T11:37:02.000Z"
"0D5Qk00000dgVh5KAE","500Qk00000OyPFSIA3","TextPost","005Qk0000046vhFIAQ","2025-05-09T11:37:30.000Z","Next Steps Updated: 09.05
- waiting on the customer
---
Awaiting customer's reply after the information provided.","","","","005Qk0000046vhFIAQ","2025-05-09T11:37:30.000Z"
"0D5Qk00000dguc2KAA","500Qk00000OyPFSIA3","TextPost","005Qk0000046vhFIAQ","2025-05-09T13:29:20.000Z","What We've Learned Updated: 09.05
- the backup process is not finishing
- asked for screenshot
- told them we recommend VM snapshots before upgrading the server
---
We told the customer that System Backup V1 will be discontinued starting with the Endpoint Protector release 5.9.5.0.
We informed him about the alternatives and about the progress bar (for System Backup V1) that has no impact on any aspect.
---
We assured the customer that there is no issue proceeding with the server upgrade while there still is the recurring backup loop.","","","","005Qk0000046vhFIAQ","2025-05-09T13:29:20.000Z"
"0D5Qk00000dgruYKAQ","500Qk00000OyPFSIA3","TextPost","005Qk0000046vhFIAQ","2025-05-09T13:30:36.000Z","Next Steps Updated: 09.05
- waiting on the customer
---
Awaiting customer's reply after the information provided.
---
Awaiting customer's feedback.","","","","005Qk0000046vhFIAQ","2025-05-09T13:30:36.000Z"
"0D5Qk00000e9iB0KAI","500Qk00000OyPFSIA3","TextPost","005Qk0000046vhFIAQ","2025-05-15T06:18:53.000Z","What We've Learned Updated: 09.05
- the backup process is not finishing
- asked for screenshot
- told them we recommend VM snapshots before upgrading the server
---
We told the customer that System Backup V1 will be discontinued starting with the Endpoint Protector release 5.9.5.0.
We informed him about the alternatives and about the progress bar (for System Backup V1) that has no impact on any aspect.
---
We assured the customer that there is no issue proceeding with the server upgrade while there still is the recurring backup loop.

15.05:
The customer confirmed that we can close the ticket.","","","","005Qk0000046vhFIAQ","2025-05-15T06:18:53.000Z"
"0D5Qk00000e9ipNKAQ","500Qk00000OyPFSIA3","TextPost","005Qk0000046vhFIAQ","2025-05-15T06:19:15.000Z","Next Steps Updated: 09.05
- waiting on the customer
---
Awaiting customer's reply after the information provided.
---
Awaiting customer's feedback.

15.05:
Closing the ticket.","","","","005Qk0000046vhFIAQ","2025-05-15T06:19:15.000Z"
