"Id","ParentId","CommentBody","CreatedById","CreatedDate","LastModifiedDate","IsPublished","IsDeleted"
"00aQk0000098S1zIAE","500Qk00000FehwrIAB","The same issue as at the ticket #386108","0054u000008AYYTAA4","2024-09-16T22:35:43.000Z","2024-09-16T22:35:43.000Z","false","false"
"00aQk000009JwxZIAS","500Qk00000FehwrIAB","The SWAT channel was created:
https://teams.microsoft.com/l/message/19:bfc03607c1094e528b56f819d6ec30cf@thread.tacv2/1727151997957?tenantId=097499ff-179d-4959-ab02-86d364125bfc&groupId=72f83b71-3180-482b-b588-9595342c5a50&parentMessageId=1727151997957&teamName=SWAT%20Teams%3A%20Product%20Discussions%2C%20PM%20Q%26A%2C%20Feedback&channelName=StealthAUDIT%20DAG&createdTime=1727151997957","0054u000008AYYTAA4","2024-09-26T03:44:57.000Z","2024-09-26T03:44:57.000Z","false","false"
"00aQk000009yqrNIAQ","500Qk00000FehwrIAB","On Escalation Ticket # 00425758 the Following Fields have been updated: 
Account ACV has been changed to 2173250.01809523800.","0054u000007p5dwAAA","2024-11-01T03:57:34.000Z","2024-11-01T03:57:34.000Z","false","false"
"00aQk000009yqszIAA","500Qk00000FehwrIAB","On Escalation Ticket # 00425758 the Following Fields have been updated: 
Account ACV has been changed to 1086625.00904761900.","0054u000007p5dwAAA","2024-11-01T03:57:35.000Z","2024-11-01T03:57:35.000Z","false","false"
"00aQk000009yqwEIAQ","500Qk00000FehwrIAB","On Escalation Ticket # 00425758 the new comment has been added: SWAT link -https://teams.microsoft.com/l/message/19:bfc03607c1094e528b56f819d6ec30cf@thread.tacv2/1727151997957?tenantId=097499ff-179d-4959-ab02-86d364125bfc&groupId=72f83b71-3180-482b-b588-9595342c5a50&parentMessageId=1727151997957&teamName=SWAT%20Teams%3A%20Product%20Discussions%2C%20PM%20Q%26A%2C%20Feedback&channelName=NEA%20DAG&createdTime=1727151997957","0054u000007p5dwAAA","2024-11-01T03:58:10.000Z","2024-11-01T03:58:10.000Z","false","false"
"00aQk000009yr2gIAA","500Qk00000FehwrIAB","On Escalation Ticket # 00425758 the new comment has been added: Please note that customer is not using Sensitive Data and if the 'SA_FSDLP_MatchHits' error can be ignored, please let me know.

Customer is running FS_MigrateSchema  to fix an issue with the FileSystemOverview in their production environment.  they are running this in test to see how environment reacts before running the same job in production.  Unless these issues can be fixed, they won't be unable to run this job in production which will impact the running of FileSystemOverview which they use to track their open shares.","0054u000007p5dwAAA","2024-11-01T04:00:59.000Z","2024-11-01T04:00:59.000Z","false","false"
"00aQk000009ysYDIAY","500Qk00000FehwrIAB","On Escalation Ticket # 00425758 the Following Fields have been updated: 
Priority has been changed to High.","0054u000007p5dwAAA","2024-11-01T04:57:45.000Z","2024-11-01T04:57:45.000Z","false","false"
"00aQk00000A27PRIAZ","500Qk00000FehwrIAB","On Escalation Ticket # 00425758 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2024-11-04T19:37:35.000Z","2024-11-04T19:37:35.000Z","false","false"
"00aQk00000A27PTIAZ","500Qk00000FehwrIAB","On Escalation Ticket # 00425758 the new comment has been added: Matthew Finnegan:

@Chris Brooks @Ethan Israel @Michael Burrofato @Salesforce Can you provide the password to the bulk import log or upload a non password protected version of the bulk import log. It is hard to know the main issue without going through that log.

[DevOps CommentId:11168032]","0054u000006gtWUAAY","2024-11-04T19:37:36.000Z","2024-11-04T19:37:36.000Z","false","false"
"00aQk00000A2NqoIAF","500Qk00000FehwrIAB","On Escalation Ticket # 00425758 the new comment has been added: Hi Mathew,

Password is %tH*)8g683!aD^","0054u000007p5dwAAA","2024-11-04T23:01:55.000Z","2024-11-04T23:01:55.000Z","false","false"
"00aQk00000A2KPuIAN","500Qk00000FehwrIAB","On Escalation Ticket # 00425758 the Following Fields have been updated: 
Status has been changed to Awaiting R&D.","0054u000007p5dwAAA","2024-11-04T23:02:03.000Z","2024-11-04T23:02:03.000Z","false","false"
"00aQk00000A2azKIAR","500Qk00000FehwrIAB","On Escalation Ticket # 00425758 the new comment has been added: Just to add to this, when they run FileSystemOverview job, they are getting ""Arithmetic overflow error converting expression to data type int"" error and would the error they receive result in an incomplete report?  Because if that error doesn’t impact the data report, they would be tempted to avoid running FS_MigrateSchema in production.","0054u000007p5dwAAA","2024-11-05T05:49:23.000Z","2024-11-05T05:49:23.000Z","false","false"
"00aQk00000A36mKIAR","500Qk00000FehwrIAB","On Escalation Ticket # 00425758 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2024-11-05T16:13:28.000Z","2024-11-05T16:13:28.000Z","false","false"
