"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000d93t3KAA","500Qk00000OiMbhIAF","TextPost","0054u000008ARZjAAO","2025-05-02T13:39:44.000Z","Description: Many of our reports have data from servers that were decomissioned years ago. For example, the OpenAccess reports have folders and shares that havent existed in 2 years. How can I make sure the outdated data is purged so we know the data we are looking at is accurate?","","","","0054u000008ARZjAAO","2025-05-02T13:39:44.000Z"
"0D5Qk00000d8wGsKAI","500Qk00000OiMbhIAF","TextPost","0054u000007MiY9AAK","2025-05-02T14:07:39.000Z","<p>https://helpcenter.netwrix.com/bundle/z-kb-articles-salesforce/page/kA0Qk0000001qvpKAA.html</p>","","","","0054u000007MiY9AAK","2025-05-02T14:07:39.000Z"
"0D5Qk00000dAqRvKAK","500Qk00000OiMbhIAF","TextPost","0054u000007oss5AAA","2025-05-02T20:57:20.000Z","Invitation updated. Attendees: Joshua Sexton","","","","0054u000007oss5AAA","2025-05-02T20:57:20.000Z"
"0D5Qk00000dAqRuKAK","500Qk00000OiMbhIAF","TextPost","0054u000007oss5AAA","2025-05-02T20:57:20.000Z","Invitation updated. Attendees: No attendees listed","","","","0054u000007oss5AAA","2025-05-02T20:57:20.000Z"
"0D5Qk00000dAqRwKAK","500Qk00000OiMbhIAF","TextPost","0054u000007oss5AAA","2025-05-02T20:57:21.000Z","Invitation updated. Attendees: Joshua Sexton, Amir Sardarizadeh","","","","0054u000007oss5AAA","2025-05-02T20:57:21.000Z"
"0D5Qk00000dAo2GKAS","500Qk00000OiMbhIAF","TextPost","0054u000007oss5AAA","2025-05-02T20:59:58.000Z","Next Steps Updated: wait for client to schedule meeting","","","","0054u000007oss5AAA","2025-05-02T20:59:58.000Z"
"0D5Qk00000dAo2FKAS","500Qk00000OiMbhIAF","TextPost","0054u000007oss5AAA","2025-05-02T20:59:58.000Z","What We've Learned Updated: provided client with KB to drop old FS data for decom'd hosts

client requested assistance over remote session","","","","0054u000007oss5AAA","2025-05-02T20:59:58.000Z"
"0D5Qk00000dQXQrKAO","500Qk00000OiMbhIAF","TextPost","0054u000007oss5AAA","2025-05-05T20:15:19.000Z","<p>zoom meeting</p><p>plan for meeting is to create and run a job to drop data for old decommissioned servers</p><p> </p><p>following KB: <a href=""https://helpcenter.netwrix.com/bundle/z-kb-articles-salesforce/page/kA0Qk0000001qvpKAA.html"" alt=""https://helpcenter.netwrix.com/bundle/z-kb-articles-salesforce/page/kA0Qk0000001qvpKAA.html"" target=""_blank"">How to Drop Data for Decommissioned File Servers</a></p><p> </p><p>client is currently going though list of servers to identify all the servers that need removed</p><p> </p><p>created a &quot;Decommissioned Hosts&quot; host list</p><p>pointed new dropFSdata job at Decommissioned Hosts list</p><p> </p><p>ran job from schedule</p><p>disabled job</p><p> </p><p>---------------</p><p> </p><p>client is interested in health check</p><p>look at hosts lists, job scheduling, SEEK scan</p><p>-some servers throwing errors but it is still scanning</p><p> </p><p> </p><p> </p><p> </p><p> </p>","","","","0054u000007oss5AAA","2025-05-05T20:15:19.000Z"
"0D5Qk00000eiKiuKAE","500Qk00000OiMbhIAF","TextPost","0054u000007oss5AAA","2025-05-20T20:42:39.000Z","What We've Learned Updated: we removed the old decom'd server data from the database, but the client says some data is still showing on reports with !Removed in front of it.

This usually means the FSDropTables job didn't finish properly
I had him run it a couple more times and it seems to be finishing but he said its better but he still sees some instances of !Removed in reports

I asked for more details on which reports and servers are still showing !Removed

I haven't gotten a response","","","","0054u000007oss5AAA","2025-05-20T20:42:39.000Z"
"0D5Qk00000eiKivKAE","500Qk00000OiMbhIAF","TextPost","0054u000007oss5AAA","2025-05-20T20:42:40.000Z","Next Steps Updated: waiting for client to provide examples of reports with !Removed still showing","","","","0054u000007oss5AAA","2025-05-20T20:42:40.000Z"
