"Id","ParentId","CommentBody","CreatedById","CreatedDate","LastModifiedDate","IsPublished","IsDeleted"
"00aQk000008h785IAA","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the Following Fields have been updated: 
Account ACV has been changed to 38071.30.
Priority has been changed to Low.","005Qk000001nViFIAU","2024-08-23T07:25:41.000Z","2024-08-23T07:25:41.000Z","false","false"
"00aQk000008h79hIAA","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the Following Fields have been updated: 
Account ACV has been changed to 19035.65.","005Qk000001nViFIAU","2024-08-23T07:25:44.000Z","2024-08-23T07:25:44.000Z","false","false"
"00aQk000008jTEAIA2","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2024-08-26T08:19:59.000Z","2024-08-26T08:19:59.000Z","false","false"
"00aQk000008jTECIA2","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the new comment has been added: Oana-Cristina Rus:

Hi @WaitingOnEngineer,

The images attached contain a message that is displayed when the customers don't have enough space.

More details you find in the following procedure:

--- CODE ---
13.6. Implement safety-belt settings when no values are present in the database
--- CODE ---


--- CODE ---
https://docs.google.com/spreadsheets/d/10bRDO5QVg8eXYAAXysRC7fAoGsqWDnw4/edit?gid=1670912709#gid=1670912709
--- CODE ---

In this case, is recommended the following:

1. Use Audit Log Backup to reduce the logs stored in the database
2. Delete older systems and audit log backups
3. Tune policies to reduce incoming log count

[DevOps CommentId:10828922]","0054u000006gtWUAAY","2024-08-26T08:20:00.000Z","2024-08-26T08:20:00.000Z","false","false"
"00aQk000008jUAEIA2","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the new comment has been added: Hello,
Thank you for the reply.
However, the Epp server space is filling up due to the /tmp file which is not covered audit log backup.
could there be a reason why the /tmp file is filling up at this rate?","005Qk000001nViEIAU","2024-08-26T08:32:32.000Z","2024-08-26T08:32:32.000Z","false","false"
"00aQk000008pZlWIAU","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the new comment has been added: Oana-Cristina Rus:

Hi,

It is true the audit will help if the customer has many logs on the server.

I think that can cause the reported space problem.

Can you let us know which types of files the customer has in the /tmp directory?

@WaitingOnEngineer 

[DevOps CommentId:10856272]","0054u000006gtWUAAY","2024-08-30T13:12:43.000Z","2024-08-30T13:12:43.000Z","false","false"
"00aQk000008rXcMIAU","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nViEIAU","2024-09-02T04:05:37.000Z","2024-09-02T04:05:37.000Z","false","false"
"00aQk000008twMwIAI","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the new comment has been added: The customer has the following files in the /tmp folder:
list-66d02e7404eaa    list-66d039dc9c861  list-66d04546598b0  list-66d050b1a64fe  sess_fd50e964f740e0eee2ccb9d9b2617db1
list-66d02e7e50a40    list-66d039e6ed7df  list-66d04550a9c74  list-66d050bc04e3e  snap-private-tmp
list-66d02e889c862    list-66d039f149e2f  list-66d0455b06275  list-66d050c653e22  systemd-private-a779ce3944ad4fc99f88acc300f4ba3e-systemd-resolved.service-q2KBIi
list-66d02e92ebef2    list-66d039fb9782d  list-66d04565537b2  list-66d050d0a3f07  worker-1.log
list-66d02e9d45050    list-66d03a05e59ce  list-66d0456fa0c42  list-66d050daf2259  worker-2.log
list-66d02ea791966    list-66d03a103f46e  list-66d04579ee087  list-66d050e54c5a8  worker-3.log
list-66d02eb1dd7f9    list-66d03a1a8cedc  list-66d0458447969  list-66d050ef9f185  worker-4.log
list-66d02ebc35384    list-66d03a24d9c22  list-66d0458e94c27  list-66d050f9ee7de  worker-5.log
list-66d02ec6812fc    list-66d03a2f338e5  list-66d04598ef05b  list-66d051044903f","005Qk000001nViEIAU","2024-09-04T09:25:52.000Z","2024-09-04T09:25:52.000Z","false","false"
"00aQk000009na0NIAQ","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the Following Fields have been updated: 
Account ACV has been changed to 38071.30.
Status has been changed to No Response.","005Qk000001nViEIAU","2024-10-22T14:08:55.000Z","2024-10-22T14:08:55.000Z","false","false"
"00aQk000009na1xIAA","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the Following Fields have been updated: 
Account ACV has been changed to 19035.65.","0054u000006gtWUAAY","2024-10-22T14:09:08.000Z","2024-10-22T14:09:08.000Z","false","false"
"00aQk00000ABQmDIAX","500Qk00000En7AYIAZ","On Escalation Ticket # 00426769 the Following Fields have been updated: 
Account ACV has been changed to 38071.30.
Priority has been changed to Low.","005Qk000001nViEIAU","2024-11-12T13:18:50.000Z","2024-11-12T13:18:50.000Z","false","false"
"00aQk00000ABLzTIAX","500Qk00000En7AYIAZ","On Escalation Ticket # 00426769 the Following Fields have been updated: 
Account ACV has been changed to 19035.65.","005Qk000001nViEIAU","2024-11-12T13:18:51.000Z","2024-11-12T13:18:51.000Z","false","false"
"00aQk00000AJAfSIAX","500Qk00000En7AYIAZ","On Escalation Ticket # 00426769 the new comment has been added: The customer asks if there is an update regarding this.","005Qk000001nViEIAU","2024-11-19T05:48:28.000Z","2024-11-19T05:48:28.000Z","false","false"
"00aQk00000ANRY1IAP","500Qk00000En7AYIAZ","On Escalation Ticket # 00426769 the Following Fields have been updated: 
Priority has been changed to High.","005Qk000001nViEIAU","2024-11-22T11:37:36.000Z","2024-11-22T11:37:36.000Z","false","false"
"00aQk00000AiAifIAF","500Qk00000En7AYIAZ","On Escalation Ticket # 00426769 the Following Fields have been updated: 
Status has been changed to No Response.","005Qk000001nViEIAU","2024-12-12T12:54:01.000Z","2024-12-12T12:54:01.000Z","false","false"
"00aQk00000AmxssIAB","500Qk00000En7AYIAZ","On Escalation Ticket # 00426769 the Following Fields have been updated: 
Status has been changed to Closed - Resolved.","005Qk000001nViEIAU","2024-12-17T10:59:50.000Z","2024-12-17T10:59:50.000Z","false","false"
"00aQk00000AmxsrIAB","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the Following Fields have been updated: 
Status has been changed to Closed - Resolved.","005Qk000001nViEIAU","2024-12-17T10:59:50.000Z","2024-12-17T10:59:50.000Z","false","false"
"00aQk00000AmxswIAB","500Qk00000En7AYIAZ","On Escalation Ticket # 00426769 the Following Fields have been updated: 
Account ACV has been changed to 38071.30.","005Qk000001nViEIAU","2024-12-17T10:59:53.000Z","2024-12-17T10:59:53.000Z","false","false"
"00aQk00000AmxsvIAB","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the Following Fields have been updated: 
Account ACV has been changed to 38071.30.","005Qk000001nViEIAU","2024-12-17T10:59:53.000Z","2024-12-17T10:59:53.000Z","false","false"
"00aQk00000Amxw5IAB","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the Following Fields have been updated: 
Account ACV has been changed to 19035.65.","005Qk000001nViEIAU","2024-12-17T11:00:00.000Z","2024-12-17T11:00:00.000Z","false","false"
"00aQk00000Amxw6IAB","500Qk00000En7AYIAZ","On Escalation Ticket # 00426769 the Following Fields have been updated: 
Account ACV has been changed to 19035.65.","005Qk000001nViEIAU","2024-12-17T11:00:00.000Z","2024-12-17T11:00:00.000Z","false","false"
"00aQk00000BXqcgIAD","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the Following Fields have been updated: 
Account ACV has been changed to 40354.18.","0054u000006gtWUAAY","2025-01-31T11:11:06.000Z","2025-01-31T11:11:06.000Z","false","false"
"00aQk00000Bd6jyIAB","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the new comment has been added: Oana-Cristina Rus:

Based on the last comment, the ticket will be marked as 'Done.'

[DevOps CommentId:11599250]","0054u000006gtWUAAY","2025-02-05T07:22:36.000Z","2025-02-05T07:22:36.000Z","false","false"
"00aQk00000Bd6laIAB","500Qk00000En7AYIAZ","On Escalation Ticket # 00418964 the new comment has been added: Oana-Cristina Rus:

Based on the last comment, the ticket will be marked as 'Done.'

[DevOps CommentId:11599250]","0054u000006gtWUAAY","2025-02-05T07:22:38.000Z","2025-02-05T07:22:38.000Z","false","false"
"00aQk00000BoKtFIAV","500Qk00000En7AYIAZ","On Escalation Ticket # 00426769 the Following Fields have been updated: 
Account ACV has been changed to 40354.18.","0054u000006gtWUAAY","2025-02-14T11:44:38.000Z","2025-02-14T11:44:38.000Z","false","false"
