"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000RSasEKAT","500Qk00000Ici45IAB","TextPost","0050g000006QqyEAAS","2024-11-21T16:31:42.000Z","Description: SEEK System Scan not returning results against a Windows Filer. Verified the collection is functional against the localhost.","","","","0050g000006QqyEAAS","2024-11-21T16:31:42.000Z"
"0D5Qk00000RSLXBKA5","500Qk00000Ici45IAB","TextPost","005Qk000000vbvhIAA","2024-11-21T16:44:52.000Z","<p>Related Presales POC Opportunity:  https://nwxcorp.my.salesforce.com/a3OQk000002BwYz</p>","","","","005Qk000000vbvhIAA","2024-11-21T16:44:52.000Z"
"0D5Qk00000SYFkTKAX","500Qk00000Ici45IAB","TextPost","0054u000006goLOAAY","2024-12-09T16:10:41.000Z","<p>Brandon was able to get me access, permissions are good. I was able to add the customer as a collaborator and sent them the link. Just waiting on them now.</p>","","","","0054u000006goLOAAY","2024-12-09T16:10:41.000Z"
"0D5Qk00000SgpYnKAJ","500Qk00000Ici45IAB","TextPost","0054u000006goLOAAY","2024-12-10T22:33:06.000Z","<p>Customer was able to upload: <a href=""https://nwxcorp.sharepoint.com/:u:/s/CustomerSupportFiles/EUhSHO2wuvFGmtDTwuRHHGYBgWqOrTZAgIXMRj3PSUMl-Q?e=ECgwNB"" alt=""https://nwxcorp.sharepoint.com/:u:/s/CustomerSupportFiles/EUhSHO2wuvFGmtDTwuRHHGYBgWqOrTZAgIXMRj3PSUMl-Q?e=ECgwNB"" target=""_blank"">PS_Logs.zip</a></p>","","","","0054u000006goLOAAY","2024-12-10T22:33:06.000Z"
"0D5Qk00000UT5UhKAL","500Qk00000Ici45IAB","TextPost","0054u000007MiY9AAK","2025-01-08T18:38:51.000Z","What We've Learned Updated: No errors found by dev in the logs provided so far","","","","0054u000007MiY9AAK","2025-01-08T18:38:51.000Z"
"0D5Qk00000UT9ZpKAL","500Qk00000Ici45IAB","TextPost","0054u000007MiY9AAK","2025-01-08T18:39:35.000Z","Next Steps Updated: Get the following from the customer:
- Latest FSAA and SEEK job folders with their entire log structures
--- If either is too large, a screenshot the structures so the dev team can advise which items can be omitted from the collection","","","","0054u000007MiY9AAK","2025-01-08T18:39:35.000Z"
"0D5Qk00000Vnp6qKAB","500Qk00000Ici45IAB","TextPost","0054u000007MiY9AAK","2025-01-30T15:19:12.000Z","Invitation updated. Attendees: No attendees listed","","","","0054u000007MiY9AAK","2025-01-30T15:19:12.000Z"
"0D5Qk00000Vnp6sKAB","500Qk00000Ici45IAB","TextPost","0054u000007MiY9AAK","2025-01-30T15:19:13.000Z","Invitation updated. Attendees: Tay Caliguiri, Jeff Forsyth","","","","0054u000007MiY9AAK","2025-01-30T15:19:13.000Z"
"0D5Qk00000Vnp6rKAB","500Qk00000Ici45IAB","TextPost","0054u000007MiY9AAK","2025-01-30T15:19:13.000Z","Invitation updated. Attendees: Tay Caliguiri","","","","0054u000007MiY9AAK","2025-01-30T15:19:13.000Z"
"0D5Qk00000Xy4PfKAJ","500Qk00000Ici45IAB","TextPost","0054u000007MiY9AAK","2025-02-28T16:59:44.000Z","Steps to Reproduce Updated: 1. Set the scan server selection to either Local or Automatic (remote for Windows)
2. Run SEEK scan and import jobs
3. Observe no data","","","","0054u000007MiY9AAK","2025-02-28T16:59:44.000Z"
"0D5Qk00000Xyq5FKAR","500Qk00000Ici45IAB","TextPost","0054u000007MiY9AAK","2025-02-28T17:00:31.000Z","Next Steps Updated: Clarified with Jeff that the customer has","","","","0054u000007MiY9AAK","2025-02-28T17:00:31.000Z"
"0D5Qk00000Xyq5EKAR","500Qk00000Ici45IAB","TextPost","0054u000007MiY9AAK","2025-02-28T17:00:31.000Z","What We've Learned Updated: No errors found by dev in the logs provided so far. SEEK System scan acts the same in local and automatic scanning modes.","","","","0054u000007MiY9AAK","2025-02-28T17:00:31.000Z"
