"Id","ParentId","CommentBody","CreatedById","CreatedDate","LastModifiedDate","IsPublished","IsDeleted"
"00aQk000009k9UXIAY","500Qk00000HDIrlIAH","On Escalation Ticket # 00424427 the Following Fields have been updated: 
Account ACV has been changed to 596700.94909090906292.","005Qk000001nViKIAU","2024-10-18T17:10:29.000Z","2024-10-18T17:10:29.000Z","false","false"
"00aQk000009k9W9IAI","500Qk00000HDIrlIAH","On Escalation Ticket # 00424427 the Following Fields have been updated: 
Account ACV has been changed to 298350.47454545453146.","005Qk000001nViKIAU","2024-10-18T17:10:30.000Z","2024-10-18T17:10:30.000Z","false","false"
"00aQk000009tVqnIAE","500Qk00000HDIrlIAH","On Escalation Ticket # 00424427 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2024-10-28T06:30:31.000Z","2024-10-28T06:30:31.000Z","false","false"
"00aQk000009tVqpIAE","500Qk00000HDIrlIAH","On Escalation Ticket # 00424427 the new comment has been added: Marius Ghiurcau:

@WaitingOnEngineer

Please check Salesforce 00422625 (https://dev.azure.com/NetwrixCorporation/CoSoSys-EPP/_workitems/edit/359484), use the same build I prepared for that case and get back to us with the results. 

[DevOps CommentId:11115700]","0054u000006gtWUAAY","2024-10-28T06:30:32.000Z","2024-10-28T06:30:32.000Z","false","false"
"00aQk000009uXiVIAU","500Qk00000HDIrlIAH","On Escalation Ticket # 00424427 the new comment has been added: Hi Team,

Can you please create a download link for the customer for the build:
\192.168.14.5Publicgroups_daily_buildsCoSoSys2024-builds2024_10_28EppClient_v6.2.4.0020

Unfortunately on the mentioned ticket: https://dev.azure.com/NetwrixCorporation/CoSoSys-EPP/_workitems/edit/359484 there was no download link provided.

Thank you!
Flaviu","005Qk000001nViKIAU","2024-10-28T21:04:40.000Z","2024-10-28T21:04:40.000Z","false","false"
"00aQk000009ua3dIAA","500Qk00000HDIrlIAH","On Escalation Ticket # 00424427 the Following Fields have been updated: 
Product Version has been changed to NONE.
Status has been changed to Awaiting R&D.","005Qk000001nViKIAU","2024-10-28T21:04:56.000Z","2024-10-28T21:04:56.000Z","false","false"
"00aQk000009uuK7IAI","500Qk00000HDIrlIAH","On Escalation Ticket # 00424427 the new comment has been added: Cristian-Alexandru Halmajan:

Hi Flaviu, @WaitingOnEngineer,

Please use the following link to download the test build;
https://download.endpointprotector.com/custom_agent/Epp28102024/EppClient_v6.2.4.0020.zip
Regards,
Cristi

[DevOps CommentId:11123812]","0054u000006gtWUAAY","2024-10-29T06:55:31.000Z","2024-10-29T06:55:31.000Z","false","false"
"00aQk000009uuK5IAI","500Qk00000HDIrlIAH","On Escalation Ticket # 00424427 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2024-10-29T06:55:31.000Z","2024-10-29T06:55:31.000Z","false","false"
"00aQk000009vU93IAE","500Qk00000HDIrlIAH","On Escalation Ticket # 00424427 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nViKIAU","2024-10-29T15:59:09.000Z","2024-10-29T15:59:09.000Z","false","false"
"00aQk00000A3x7RIAR","500Qk00000HDIrlIAH","On Escalation Ticket # 00424427 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2024-11-06T05:03:17.000Z","2024-11-06T05:03:17.000Z","false","false"
