"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000VdX96KAF","500Qk00000FrharIAB","TextPost","005Qk000001nViEIAU","2025-01-28T08:04:49.000Z","What We've Learned Updated: Whatsapp was blocked correctly from the CAP policy.
The customer not mentions files not being blocked when sent to outlook web.","","","","005Qk000001nViEIAU","2025-01-28T08:04:49.000Z"
"0D5Qk00000Vdip4KAB","500Qk00000FrharIAB","TextPost","005Qk000001nViEIAU","2025-01-28T08:05:08.000Z","Next Steps Updated: Clarifying with the customer regarding the issue.","","","","005Qk000001nViEIAU","2025-01-28T08:05:08.000Z"
"0D5Qk00000Vhdu4KAB","500Qk00000FrharIAB","TextPost","005Qk000001nViEIAU","2025-01-29T05:35:07.000Z","Next Steps Updated: Remote connection to review the CAP policy.","","","","005Qk000001nViEIAU","2025-01-29T05:35:07.000Z"
"0D5Qk00000Vhd9KKAR","500Qk00000FrharIAB","TextPost","005Qk000001nViEIAU","2025-01-29T05:35:27.000Z","What We've Learned Updated: Whatsapp was blocked correctly from the CAP policy.
The customer now mentions files not being blocked when sent to outlook web.","","","","005Qk000001nViEIAU","2025-01-29T05:35:27.000Z"
"0D5Qk00000VhsJwKAJ","500Qk00000FrharIAB","TextPost","005Qk000001nViEIAU","2025-01-29T12:27:59.000Z","Next Steps Updated: Updating server to 5.9.4.1 to confirm if the issue remains.","","","","005Qk000001nViEIAU","2025-01-29T12:27:59.000Z"
"0D5Qk00000VifozKAB","500Qk00000FrharIAB","TextPost","005Qk000001nViEIAU","2025-01-29T12:28:18.000Z","Next Steps Updated: Updating server to 5.9.4.1 to confirm if the issue remains.
Waiting on customer to create a VM snapshot and update the server.","","","","005Qk000001nViEIAU","2025-01-29T12:28:18.000Z"
"0D5Qk00000WZVEkKAP","500Qk00000FrharIAB","TextPost","005Qk000001nViEIAU","2025-02-10T06:38:14.000Z","What We've Learned Updated: Whatsapp was blocked correctly from the CAP policy.
The customer now mentions non business gmail account can login to the browser.","","","","005Qk000001nViEIAU","2025-02-10T06:38:14.000Z"
"0D5Qk00000WZfsvKAD","500Qk00000FrharIAB","TextPost","005Qk000001nViEIAU","2025-02-10T06:38:35.000Z","Next Steps Updated: Updating server to 5.9.4.1 to confirm if the issue remains.
Customer will send Epp client logs to be checked..","","","","005Qk000001nViEIAU","2025-02-10T06:38:35.000Z"
"0D5Qk00000WnBcsKAF","500Qk00000FrharIAB","TextPost","005Qk000001nViEIAU","2025-02-11T13:10:27.000Z","Next Steps Updated: Server updated to 5.9.4.1. Policy is working.
Customer is to update the Epp client and confirm if he can login to non business google accounts.","","","","005Qk000001nViEIAU","2025-02-11T13:10:27.000Z"
"0D5Qk00000XhkW5KAJ","500Qk00000FrharIAB","TextPost","005Qk000001nViEIAU","2025-02-25T09:34:45.000Z","What We've Learned Updated: The policy did not apply at first, it then applied after some modification. Then it stoped working again.
In the logs we noticed the policy did not load correctly.
---------
Whatsapp was blocked correctly from the CAP policy.
The customer now mentions non business gmail account can login to the browser.","","","","005Qk000001nViEIAU","2025-02-25T09:34:45.000Z"
