"Id","ParentId","CommentBody","CreatedById","CreatedDate","LastModifiedDate","IsPublished","IsDeleted"
"00aQk00000CllEKIAZ","500Qk00000NgXS9IAN","On Escalation Ticket # 00441142 the Following Fields have been updated: 
Account ACV has been changed to 248385.78.","005Qk000001nViFIAU","2025-04-07T13:59:22.000Z","2025-04-07T13:59:22.000Z","false","false"
"00aQk00000ClqaXIAR","500Qk00000NgXS9IAN","On Escalation Ticket # 00441142 the Following Fields have been updated: 
Account ACV has been changed to 124192.89.","005Qk000001nViFIAU","2025-04-07T13:59:24.000Z","2025-04-07T13:59:24.000Z","false","false"
"00aQk00000ClmLeIAJ","500Qk00000NgXS9IAN","On Escalation Ticket # 00441142 the Following Fields have been updated: 
Product Version has been changed to NONE.","005Qk000001nViFIAU","2025-04-07T14:18:04.000Z","2025-04-07T14:18:04.000Z","false","false"
"00aQk00000CoJYPIA3","500Qk00000NgXS9IAN","On Escalation Ticket # 00441142 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nViFIAU","2025-04-09T07:25:21.000Z","2025-04-09T07:25:21.000Z","false","false"
"00aQk00000Cxw5uIAB","500Qk00000NgXS9IAN","On Escalation Ticket # 00441142 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2025-04-17T05:01:11.000Z","2025-04-17T05:01:11.000Z","false","false"
"00aQk00000Cxw5wIAB","500Qk00000NgXS9IAN","On Escalation Ticket # 00441142 the new comment has been added: -- DevOps Automation Assistant --

This escalation has been in the status 'Awaiting Support' since 2025-04-09 07:25 UTC and no response has been detected.

If this escalation has been resolved with the customer, please add a comment so this can be closed in Azure DevOps.

@WaitingOnEngineer

[DevOps CommentId:11944550]","0054u000006gtWUAAY","2025-04-17T05:01:13.000Z","2025-04-17T05:01:13.000Z","false","false"
"00aQk00000CyNNpIAN","500Qk00000NgXS9IAN","On Escalation Ticket # 00441142 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nViFIAU","2025-04-17T12:40:56.000Z","2025-04-17T12:40:56.000Z","false","false"
"00aQk00000D5m69IAB","500Qk00000NgXS9IAN","On Escalation Ticket # 00441142 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2025-04-24T05:01:13.000Z","2025-04-24T05:01:13.000Z","false","false"
"00aQk00000D5m6BIAR","500Qk00000NgXS9IAN","On Escalation Ticket # 00441142 the new comment has been added: -- DevOps Automation Assistant --

This escalation has been in the status 'Awaiting Support' since 2025-04-09 07:25 UTC and no response has been detected.

If this escalation has been resolved with the customer, please add a comment so this can be closed in Azure DevOps.

@WaitingOnEngineer

[DevOps CommentId:11967982]","0054u000006gtWUAAY","2025-04-24T05:01:14.000Z","2025-04-24T05:01:14.000Z","false","false"
"00aQk00000D64JCIAZ","500Qk00000NgXS9IAN","On Escalation Ticket # 00441142 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nViFIAU","2025-04-24T12:10:06.000Z","2025-04-24T12:10:06.000Z","false","false"
"00aQk00000D7EbRIAV","500Qk00000NgXS9IAN","On Escalation Ticket # 00441142 the Following Fields have been updated: 
Status has been changed to Closed - Resolved.","005Qk000001nViFIAU","2025-04-25T08:43:36.000Z","2025-04-25T08:43:36.000Z","false","false"
"00aQk00000D7EbTIAV","500Qk00000NgXS9IAN","On Escalation Ticket # 00441142 the Following Fields have been updated: 
Account ACV has been changed to 248385.78.","005Qk000001nViFIAU","2025-04-25T08:43:39.000Z","2025-04-25T08:43:39.000Z","false","false"
"00aQk00000D7Ed3IAF","500Qk00000NgXS9IAN","On Escalation Ticket # 00441142 the Following Fields have been updated: 
Account ACV has been changed to 124192.89.","005Qk000001nViFIAU","2025-04-25T08:43:45.000Z","2025-04-25T08:43:45.000Z","false","false"
